State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Full_Address,Latitude,Longitude,voters_turnout,Total_Votes_PU,PPI_LP,Anomaly_Score,Max_Geo_Deviation,Final_Outlier_Score
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-001,"ST. JOSEPH SECONDARY SCHOOL, MANGORO",120,744,True,-1,False,True,False,False,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76564/result_21438_1677481406_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,16.13,0,100.0,0.14644325507512113,1.9224388877982492,1.775995632723128
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-002,"15, SHOMIDE STREET",111,716,True,-1,False,False,False,False,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76565/result_21439_1677481568_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,15.5,0,100.0,0.14439368073721964,1.9224388877982492,1.7780452070610295
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-004,"8, SEBIOTIMO STREET",108,843,True,-1,False,True,False,False,UNKNOWN,31,57,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76567/result_21441_1677481806_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,12.81,99,121.2927373305092,0.12589318746341688,2.52785525989206,2.4019620724286432
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-005,"6, SEBIOTIMO STREET",114,731,True,-1,False,True,False,False,UNKNOWN,28,66,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76568/result_21442_1677481951_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,15.6,100,139.03977995044684,0.12472005047820939,3.1459770846766477,3.021257034198438
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-006,WITHIN OLABI SQUARE,80,539,True,-1,False,False,False,False,UNKNOWN,24,28,16,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76569/result_21443_1677482082_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,14.84,69,85.48778740914608,0.14268415491622116,1.634708428379763,1.4920242734635418
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-007,KAMORU ALIMI/SEBIOTIMO STREET I,128,676,True,-1,False,False,False,False,UNKNOWN,77,19,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76570/result_21444_1677482144_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,18.93,103,38.86077992142528,0.13759536339206252,1.6773899282753164,1.5397945648832538
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-008,KAMORU ALIMI/SEBIOTIMO STREET II,137,722,True,-1,False,False,False,False,UNKNOWN,98,11,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76571/result_21445_1677482238_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,18.98,117,19.806236460177615,0.10646223279728917,2.6685401330470784,2.5620779002497893
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-009,"18, MAYAKA STREET",114,815,True,-1,False,False,False,False,UNKNOWN,62,42,4,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76572/result_21446_1677482303_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,13.99,110,80.43623633496927,0.14620805181182978,1.5079068023634856,1.3616987505516558
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-010,COMMUNITY PRY. SCHOOL,95,643,True,-1,False,True,False,False,UNKNOWN,53,26,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76573/result_21447_1677482453_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,14.77,89,61.542973760837896,0.1460651951565629,0.5546246036264805,0.40855940846991756
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-011,"2, OTUN STREET",95,476,True,-1,False,False,False,False,UNKNOWN,29,52,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76574/result_21448_1677482625_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,19.96,83,131.98372686059213,0.1294570816166869,2.186644642235675,2.0571875606189884
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-012,"4, OTUN STREET",102,523,True,-1,False,True,False,False,UNKNOWN,42,45,4,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76575/result_21449_1677482765_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,19.5,92,103.04331518066714,0.14593849603172332,1.7110818091965971,1.5651433131648738
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-013,"11, TALABI STREET",138,620,True,-1,False,False,False,False,UNKNOWN,49,59,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76576/result_21450_1677482856_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,22.26,114,109.02906721260455,0.13744042128690426,2.6647496037459093,2.527309182459005
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-014,BACK OF ILORO GRAMMAR SCHOOL,91,721,True,-1,False,False,False,False,UNKNOWN,39,30,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76577/result_21451_1677482957_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,12.62,73,86.57520544859703,0.13691829080787354,0.6979646412549607,0.5610463504470872
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-015,"4, FISHER STREET",110,603,True,-1,False,False,False,False,UNKNOWN,43,50,6,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76578/result_21452_1677483119_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,18.24,101,104.29026398923406,0.14457174337379353,2.050535123707677,1.9059633803338834
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-016,"18, OLUFESO STREET",164,653,True,-1,False,False,False,False,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76579/result_21453_1677483242_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,25.11,0,100.0,0.13524140664222517,1.9224388877982492,1.787197481156024
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-017,INSIDE ILORO GRAMMAR SCHOOL I,90,753,True,-1,False,False,False,False,UNKNOWN,37,28,19,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76580/result_21454_1677483367_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,11.95,90,65.54063701367865,0.14146567784747577,2.715498486104695,2.5740328082572193
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-018,"17, AJIBOSE STREET",96,587,True,-1,False,False,False,False,UNKNOWN,55,17,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76581/result_21455_1677483598_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,16.35,80,44.76659581737872,0.1457285848436039,0.6479509951919403,0.5022224103483364
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-019,"15, AJIBOSE STREET",103,634,True,-1,False,False,False,False,UNKNOWN,45,26,10,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76582/result_21456_1677483751_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,16.25,83,65.99186343029606,0.14865022239518833,0.5890779367794056,0.44042771438421724
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-020,"20, ISHORA-YUSUF STREET",133,619,True,-1,False,True,False,False,UNKNOWN,83,29,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76583/result_21457_1677484036_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,21.49,122,50.076423479420754,0.1391219347777437,1.959499846765615,1.8203779119878714
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-021,"9, ADETONA STREET",108,575,True,-1,False,False,False,False,UNKNOWN,45,40,5,7,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76584/result_21458_1677484112_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,18.78,97,86.87271474567126,0.14752379188237508,3.2550778410293684,3.1075540491469935
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-023,"2, ONIBEJU STREET",113,710,True,-1,False,False,False,False,UNKNOWN,43,32,17,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76586/result_21460_1677484775_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,15.92,93,72.48734047595796,0.1525076734886236,1.8177755575605286,1.665267884071905
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-024,"4, ONIBEJU STREET",65,499,True,-1,False,True,False,False,UNKNOWN,19,2,5,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76587/result_21461_1677484878_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,13.03,28,15.047595232732341,0.09504010378015548,1.1874563965158484,1.092416292735693
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-025,"18, OREDAPO STREET",108,719,True,-1,False,False,False,False,UNKNOWN,50,24,14,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76588/result_21462_1677485083_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,15.02,89,56.80889885615805,0.14668243176570822,1.2693843435224446,1.1227019117567363
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-026,"33, OREDAPO STREET",142,786,True,-1,False,True,False,False,UNKNOWN,76,34,0,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76589/result_21463_1677485192_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,18.07,111,64.52842640342878,0.15035180341163484,1.6304411860831325,1.4800893826714976
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-027,"10, OLAYIWOLA STREET",113,603,True,-1,False,False,False,False,UNKNOWN,83,20,4,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76590/result_21464_1677485292_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,18.74,110,38.30296968331869,0.13759536339206252,1.959499846765615,1.8219044833735525
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-028,"40, OLAYIWOLA STREET",106,634,True,-1,False,True,False,False,UNKNOWN,57,26,8,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76591/result_21465_1677485581_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,16.72,92,59.53613765994101,0.14930245321849145,0.7413064654184356,0.5920040121999441
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-029,A/C PRIMARY SCHOOL,86,701,True,-1,False,False,False,False,UNKNOWN,38,21,14,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76592/result_21466_1677485689_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,12.27,74,59.78368916788256,0.1456658268374207,1.2693843435224446,1.1237185166850239
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-030,"24, ONIBEJU STREET",86,507,True,-1,False,False,False,False,UNKNOWN,47,12,19,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76593/result_21467_1677485755_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,16.96,78,32.410205116654275,0.12974447478762513,2.184880557579351,2.0551360827917255
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-031,ANWAR-ISLAM COLLEGE,66,731,True,-1,False,False,False,False,UNKNOWN,30,21,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76594/result_21468_1677486066_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,9.03,61,72.52447538398866,0.12231548099454181,0.5410915546358934,0.4187760736413516
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-032,"11, AGEGE BYE-PASS/CAPITOL ROAD",123,811,True,-1,False,False,False,False,UNKNOWN,56,41,14,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76595/result_21469_1677486231_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,15.17,113,76.43645719989703,0.145398394182146,1.4402548675152518,1.2948564733331058
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-033,AGEGE BYE-PASS/ALH. YUSUF ROAD,69,525,True,-1,False,False,False,False,UNKNOWN,46,5,6,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76596/result_21470_1677486292_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,13.14,61,17.267732234283013,0.09697150878416494,1.6475083482906054,1.5505368395064405
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-034,"11, MARKET STREET",117,811,True,-1,False,False,False,False,UNKNOWN,64,17,16,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76597/result_21471_1677486368_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,14.43,102,35.11105554304213,0.13112816667095561,2.1799141365990935,2.048785969928138
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-035,"27, MARKET STREET",110,759,True,-1,False,False,False,False,UNKNOWN,70,14,11,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76598/result_21472_1677486745_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,14.49,99,29.7911986425812,0.11916056645498613,1.6475083482906054,1.5283477818356193
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-036,"20, IPAYE STREET",98,633,True,-1,False,False,False,False,UNKNOWN,43,17,27,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76599/result_21473_1677486893_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,15.48,92,38.927474623807576,0.13687494249115073,3.6711060002483955,3.534231057757245
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-037,"8, BABAYOMI LANE",82,420,True,-1,False,False,False,False,UNKNOWN,48,12,10,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76600/result_21474_1677487006_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,19.52,73,34.630082179438816,0.13145315307356592,1.1174881398355603,0.9860349867619944
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-038,"15, OLD ABEOKUTA MTR. RD. BY JAMAL ENT.",72,550,True,-1,False,False,False,False,UNKNOWN,38,12,14,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76601/result_21475_1677487285_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,13.09,68,37.17641175145638,0.12937522668889634,1.6475083482906054,1.518133121601709
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-039,"17, OLD ABEOKUTA MTR. ROAD BY JAMAL ENT.",51,528,True,-1,False,False,False,False,UNKNOWN,21,8,15,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76602/result_21476_1677487658_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,9.66,47,35.85809927800048,0.11120496382286343,1.4519219788369864,1.340717015014123
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-040,"19, BISI-ODUNAYA STREET",84,606,True,-1,False,True,False,False,UNKNOWN,63,6,10,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76603/result_21477_1677487748_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,13.86,83,15.228891560837551,0.09736992020268553,1.6475083482906052,1.5501384280879198
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-041,"5, MODI LANA",96,683,True,-1,False,True,False,False,UNKNOWN,73,0,19,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76604/result_21478_1677487876_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,14.06,95,0.0,0.06743317711125085,2.184880557579351,2.1174473804681
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-042,OLOKO/ONIGBAJULE,116,751,True,-1,False,False,False,False,UNKNOWN,54,12,24,9,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76605/result_21479_1677488071_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,15.45,99,25.53531312221246,0.11789849296144822,4.349643984438107,4.2317454914766595
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-043,"3, OLOKO STREET",116,791,True,-1,False,False,False,False,UNKNOWN,62,8,29,8,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76606/result_21480_1677488236_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,14.66,107,15.750753888467498,0.09806418294875197,4.04849351354704,3.950429330598288
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-044,"7, OREMEJI STREET",81,424,True,-1,False,True,False,False,UNKNOWN,57,11,8,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76607/result_21481_1677488516_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,19.1,78,29.70935469026642,0.12146199073312652,0.7413064654184356,0.6198444746853091
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-047,"1, IYALODE STREET",82,685,True,-1,False,False,False,False,UNKNOWN,50,12,8,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76610/result_21484_1677488831_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,11.97,75,33.70661332132045,0.11904209501118457,2.1799141365990935,2.060872041587909
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-048,"8, MOSHALASHI",121,644,True,-1,False,True,False,False,UNKNOWN,77,5,16,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76611/result_21485_1677488926_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,18.79,102,10.326781042071216,0.08406713508739816,1.6773899282753164,1.5933227931879181
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-002,"20, ADEYOOLA STREET",98,690,True,-1,False,False,False,False,UNKNOWN,55,25,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76613/result_21497_1677498520_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,14.2,86,61.24021315646885,0.14725828024320375,0.6479509951919403,0.5006927149487366
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-003,"18, SUBUOLA STREET",146,827,True,-1,False,False,False,False,UNKNOWN,68,53,15,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76614/result_21498_1677500961_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,17.65,138,80.90808451222753,0.15207582421567134,2.254776352118364,2.1027005279026927
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-004,"24, SULE STREET",113,750,True,-1,False,False,False,False,UNKNOWN,35,56,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76615/result_21499_1677501151_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,15.07,97,121.62180064393975,0.13000746867603247,2.4594993546937314,2.3294918860176987
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-006,OPP. LIMSON INSTITUTE ARIGIDI STREET I,170,814,True,-1,False,False,False,False,UNKNOWN,96,56,3,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76617/result_21501_1677501432_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,20.88,157,75.14213160803922,0.15068481786015486,2.573644830429761,2.4229600125696065
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-007,OPP. LIMSON INSTITUTE ARIGIDI STREET II,83,539,True,-1,True,False,False,False,UNKNOWN,33,30,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76618/result_21502_1677501624_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,15.4,66,95.75742420829673,0.14239318800279105,0.9130482251476607,0.7706550371448697
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-008,"28, ADEBISI-AWOSOGA STREET",151,979,True,-1,False,True,False,False,UNKNOWN,45,83,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76619/result_21503_1677501743_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,15.42,134,130.48735567488794,0.12692350680452824,4.331403872531947,4.204480365727418
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-009,"12, AKINSOLA STREET",94,657,True,-1,False,False,False,False,UNKNOWN,62,15,11,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76620/result_21504_1677501850_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,14.31,89,35.50556178509879,0.13287543718667705,0.9748499702357858,0.8419745330491087
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-010,"23, OLUSOLA STREET",69,468,True,-1,False,False,False,False,UNKNOWN,41,24,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76621/result_21505_1677501939_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,14.74,67,75.46256713728458,0.1466494853935167,0.9130482251476607,0.7663987397541441
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-012,"25, SHITTA STREET",89,720,True,-1,False,False,False,False,UNKNOWN,44,23,9,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76623/result_21507_1677502199_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,12.36,77,62.926307336880704,0.14615120430456424,0.3593265435384965,0.21317533923393228
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-013,"23, SHITTA STREET",129,843,True,-1,False,True,False,False,UNKNOWN,86,30,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76624/result_21508_1677502325_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,15.3,124,50.96766127215794,0.14829608005239597,2.1008477208882463,1.9525516408358503
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-014,"29, SURULERE STREET",92,793,True,-1,False,False,False,False,UNKNOWN,53,30,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76625/result_21509_1677502437_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,11.6,85,74.35282350291276,0.13721601788752302,0.9130482251476607,0.7758322072601377
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-015,"27, SURULERE STREET",99,748,True,-1,False,True,False,False,UNKNOWN,55,37,3,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76626/result_21510_1677502519_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,13.24,96,81.19431594328495,0.14379381564946164,1.1699694549659625,1.026175639316501
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-016,"14, OLUSOLA/OJUALALE STREET",59,433,True,-1,False,False,False,False,UNKNOWN,36,15,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76627/result_21511_1677502640_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,13.63,57,55.43850875217179,0.1502962713871981,0.36743116921109253,0.21713489782389445
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-018,"3, UNION ROAD",113,826,True,-1,False,False,False,False,UNKNOWN,39,50,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76629/result_21513_1677502965_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,13.68,93,113.2614694936843,0.13758865673377602,2.050535123707677,1.912946466973901
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-019,"2, BULURO/TIAMIYU STREET",120,856,True,-1,False,True,False,False,UNKNOWN,51,48,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76630/result_21514_1677503102_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,14.02,106,95.3960754376994,0.141179095001698,1.9146197389027162,1.7734406439010182
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-020,"11, ALFA-YUSUF STREET",171,801,True,-1,False,False,False,False,UNKNOWN,74,73,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76631/result_21515_1677503237_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,21.35,160,96.11651454907785,0.14415035891056932,3.6309260899388964,3.486775731028327
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-021,"10, IFELODUN STREET",122,737,True,-1,False,True,False,False,UNKNOWN,65,34,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76632/result_21516_1677503376_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,16.55,99,72.35005384626864,0.15249699021617702,1.2775200979589274,1.1250231077427504
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-022,"22, BELLO-AJARE STREET",95,702,True,-1,False,True,False,False,UNKNOWN,49,36,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76633/result_21517_1677503606_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,13.53,91,83.34052744282529,0.14563357982899805,1.1024706623071991,0.9568370824782011
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-023,"20, SALAKO STREET",125,656,True,-1,False,False,False,False,UNKNOWN,76,39,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76634/result_21518_1677503756_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,19.05,121,67.90071898406495,0.15350355321528836,1.6304411860831325,1.476937632867844
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-024,"2, OJUALALE STREET",91,618,True,-1,False,False,False,False,UNKNOWN,68,16,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76635/result_21519_1677503893_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,14.72,86,39.193736420140056,0.13454999317360766,1.2554696272076749,1.1209196340340672
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-025,"15, OLORUNLOGBON STREET",52,408,True,-1,False,False,False,False,UNKNOWN,34,11,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76636/result_21520_1677504017_thumb.jpg,"AGEGE, LAGOS, Nigeria",6.6252516,3.3112096,12.75,50,46.346593316815614,0.1390045355256294,0.5807158750223137,0.4417113394966843
